"Level","Year","meanTemp","sdTemp","meanPrec","sdPrec"
"BLR",1998,6.3162424401472,0.981967887154632,6.27684643990178,0.534448999636682
"BLR",1999,7.47470329863988,0.798926120728805,4.57748556785501,0.200541469660469
"BLR",2000,7.81824314855593,0.822064169881713,5.40425310698074,0.219909358479778
"BLR",2001,6.84616009277297,0.920097584892949,5.60157688221707,0.214981478077794
"BLR",2002,7.46726175652752,1.03220962648249,4.59456323588247,0.143683702441102
"BLR",2003,6.44921052468121,0.916699452031844,4.93033499294928,0.303144452493247
"BLR",2004,6.57585910326248,0.893110692816412,5.65938336327965,0.274182440175802
"BLR",2005,6.63523895709693,0.833103328176112,5.24378455889033,0.226329266656128
"BLR",2006,6.70200834324399,0.74554443951274,4.98760535954077,0.180765627933168
"BLR",2007,7.65102847655482,0.841876201145226,5.11967229884785,0.170749533281488
"BLR",2008,7.84001654343907,0.662224025054144,5.63300288935402,0.172074565657899
"BLR",2009,6.8985997111483,0.763132788761965,6.63679231881377,0.263258877809037
"BLR",2010,6.79350404280214,0.734084991594881,5.93291994097871,0.232385555445771
"BLR",2011,7.31142038531996,0.576064444260012,4.62598905178529,0.156746701629977
"BLR",2012,6.42272960684696,0.925436070894688,6.20684775606139,0.633672647388194
"BLR",2013,7.13404710874039,0.824292646432417,5.11965918449144,0.159857803299628
"BLR",2014,7.37042348442278,0.877893014676855,4.12129170441032,0.110179541037728
"BLR",2015,8.07037644100021,0.896957435562355,4.12796293324857,0.131736184969416
"BLR",2016,7.48925246049354,0.834639393437705,5.39255537680715,0.171355847525025
"BLR",2017,7.33826807679098,0.82537437433138,5.45662786515076,0.368700886954407
"BLZ",1961,25.1847073626574,2.07435564406492,18.4415308981084,63.7996238302594
"BLZ",1962,24.3349918265612,1.69012389130218,15.3285130630756,48.9506713321134
"BLZ",1963,24.5875173795074,1.97623369503475,13.3622015494438,46.9522983965869
"BLZ",1964,25.233609844432,1.93036958948789,15.7716037818239,31.6060188473647
"BLZ",1965,25.2779426684855,1.81119568231439,14.3038099839154,21.6118429402005
"BLZ",1966,25.0766490472782,2.05462885583314,17.0015963051489,23.7493401265415
"BLZ",1967,25.4582013515286,2.25134679082708,13.5576031655597,23.8438164779138
"BLZ",1968,24.9862348729585,1.8343853526669,14.4023207104912,33.6039643779219
"BLZ",1969,25.4320088825348,1.47035620427395,17.9555487477276,31.3968362193495
"BLZ",1970,25.0236221700813,1.60604939783925,16.0664403258477,27.4746271826014
"BLZ",1971,25.0252438072925,1.03822377042031,13.6093711993073,29.8790127452039
"BLZ",1972,25.3593807605979,0.972200477927502,17.5118234549787,32.832694947075
"BLZ",1973,25.4936267555622,0.912632475908938,14.6934999352804,18.8420772924088
"BLZ",1974,25.1777077825562,1.30537885234295,14.8916784215869,23.3884916925414
"BLZ",1975,25.4560922825615,1.02912837446331,11.9639101709811,12.8135499959546
"BLZ",1976,24.6904351849945,1.3744001327573,15.7574279717193,18.8886854547798
"BLZ",1977,24.6228692341748,1.25410425523757,16.0513622606315,20.2479545823967
"BLZ",1978,25.0017719745287,1.44854802359574,17.3268511783729,39.200866941017
"BLZ",1979,25.321346804998,2.35448076269882,20.2351805132548,34.2979545397155
"BLZ",1980,25.6242648423607,1.30621789356383,16.2605614769479,31.5879284526501
"BLZ",1981,24.6631319744088,1.63397479133256,14.9192533166593,49.4769401290433
"BLZ",1982,25.0459092318271,1.69832967390492,16.8083918471174,25.4187599900162
"BLZ",1983,25.1793164190702,1.35590429983322,15.052266925546,23.3341443059444
"BLZ",1984,24.5129092848255,1.4579706695853,17.7271432909106,20.5166692247111
"BLZ",1985,24.9153709664421,1.94996671536208,14.6782902497372,27.716268784505
"BLZ",1986,25.2967541871907,1.73269542123084,15.8931973512264,30.0544465531535
"BLZ",1987,24.9478545405617,1.92109221649118,14.0683355302395,26.317345058486
"BLZ",1988,24.9834230269226,1.52781777353449,17.5837902653785,30.7112173410026
"BLZ",1989,25.1889282603291,1.17447768349458,15.3183984748835,29.7248163713199
"BLZ",1990,25.3568075909439,1.22724715702731,17.5862765286313,36.8619701624758
"BLZ",1991,25.709386715272,1.42338262754644,15.1925781017287,26.786027325377
"BLZ",1992,25.4591399690007,1.18747087332068,16.8318943174466,20.1709948270738
"BLZ",1993,25.4899080827279,1.20630211877598,18.6765350936208,18.366767312612
"BLZ",1994,25.7430728509356,1.23541067640843,15.5481936399262,18.9826379283026
"BLZ",1995,25.8299514301134,1.14527456867643,16.8329023125088,17.3778485852382
"BLZ",1996,25.2730805968317,1.33628276913272,16.9606383390713,22.7292067039005
"BLZ",1997,25.692838326677,2.05735795584454,13.0622868916942,10.814376013199
"BLZ",1998,25.2295883231823,1.60558789538586,15.9235299612217,11.9545330588794
"BLZ",1999,25.1186280595027,1.7963391103396,15.3394256740119,12.7056823160587
"BLZ",2000,25.0653560510061,1.99895918792766,15.9107674428084,18.8230541930761
